HistoryID,UserID,DestinationID,VisitDate,ExperienceRating
2599,579,867,15/1/2024,5
2600,1620,867,17/1/2024,5
2601,867,867,9/2/2024,4
2602,611,868,18/1/2024,5
2603,419,868,24/2/2024,4
2604,607,868,13/3/2024,3
2605,60,869,25/1/2024,5
2606,162,869,28/2/2024,4
2607,953,869,18/3/2024,3
2608,915,870,29/3/2024,3
2609,1138,870,22/1/2024,4
2610,1217,870,30/1/2024,4
2611,1554,871,24/3/2024,4
2612,221,871,25/3/2024,5
2613,934,871,13/2/2024,3
2614,406,872,1/2/2024,5
2615,929,872,20/2/2024,5
2616,334,872,15/2/2024,5
2617,264,873,21/1/2024,3
2618,1959,873,1/2/2024,3
2619,254,873,8/2/2024,3
2620,1778,874,12/1/2024,4
2621,1132,874,16/2/2024,5
2622,756,874,18/1/2024,4
2623,646,875,21/1/2024,4
2624,1127,875,13/1/2024,5
2625,1288,875,21/1/2024,3
2626,1324,876,8/1/2024,5
2627,811,876,15/2/2024,4
2628,669,876,7/1/2024,3
2629,1713,877,23/1/2024,3
2630,1319,877,15/3/2024,4
2631,664,877,26/3/2024,3
2632,1550,878,22/1/2024,3
2633,81,878,29/3/2024,5
2634,115,878,22/1/2024,5
2635,1018,879,29/1/2024,4
2636,1899,879,13/1/2024,4
2637,287,879,22/3/2024,4
2638,210,880,2/1/2024,3
2639,335,880,29/1/2024,4
2640,189,880,25/3/2024,5
2641,1992,881,19/3/2024,3
2642,693,881,21/2/2024,4
2643,846,881,27/1/2024,3
2644,1538,882,19/2/2024,3
2645,1009,882,19/3/2024,3
2646,1117,882,23/1/2024,4
2647,1075,883,28/3/2024,3
2648,1315,883,13/2/2024,3
2649,1423,883,17/3/2024,3
2650,1123,884,22/1/2024,5
2651,1668,884,12/2/2024,4
2652,919,884,6/2/2024,5
2653,237,885,1/3/2024,3
2654,466,885,25/2/2024,3
2655,116,885,3/1/2024,5
2656,50,886,3/3/2024,3
2657,1317,886,19/1/2024,5
2658,981,886,23/1/2024,3
2659,87,887,29/1/2024,3
2660,1554,887,30/1/2024,3
2661,1946,887,8/2/2024,3
2662,1955,888,25/1/2024,4
2663,1026,888,8/1/2024,4
2664,662,888,27/2/2024,4
2665,1549,889,16/1/2024,5
2666,40,889,12/3/2024,5
2667,1568,889,1/1/2024,5
2668,1009,890,5/1/2024,5
2669,1372,890,3/1/2024,4
2670,1127,890,5/3/2024,5
2671,83,891,4/1/2024,5
2672,1208,891,4/3/2024,5
2673,428,891,29/3/2024,3
2674,1194,892,10/1/2024,5
2675,15,892,21/1/2024,3
2676,1438,892,15/2/2024,5
2677,1192,893,31/3/2024,5
2678,1043,893,27/1/2024,3
2679,814,893,6/3/2024,5
2680,312,894,10/2/2024,3
2681,16,894,13/1/2024,5
2682,577,894,9/1/2024,5
2683,1140,895,5/2/2024,3
2684,1047,895,26/3/2024,4
2685,328,895,30/3/2024,3
2686,1545,896,27/2/2024,4
2687,525,896,23/2/2024,3
2688,401,896,12/1/2024,4
2689,1839,897,21/3/2024,5
2690,805,897,18/3/2024,4
2691,1333,897,14/1/2024,5
2692,925,898,3/2/2024,3
2693,913,898,22/2/2024,4
2694,1982,898,20/1/2024,5
2695,1577,899,15/3/2024,3
2696,420,899,16/1/2024,4
2697,231,899,10/3/2024,5
2698,794,900,25/2/2024,4
2699,1522,900,23/3/2024,4
2700,410,900,27/2/2024,5
2701,1507,901,4/1/2024,5
2702,1706,901,4/1/2024,3
2703,1816,901,20/1/2024,5
2704,1675,902,10/1/2024,5
2705,740,902,24/1/2024,4
2706,112,902,26/1/2024,5
2707,1161,903,6/2/2024,4
2708,445,903,25/3/2024,4
2709,49,903,23/2/2024,5
2710,26,904,21/1/2024,5
2711,1699,904,14/3/2024,5
2712,1763,904,7/2/2024,5
2713,423,905,15/2/2024,3
2714,1940,905,4/1/2024,4
2715,1475,905,29/2/2024,3
2716,938,906,26/2/2024,3
2717,1233,906,14/2/2024,4
2718,1886,906,20/1/2024,3
2719,984,907,17/1/2024,5
2720,1223,907,11/3/2024,5
2721,1629,907,4/1/2024,5
2722,160,908,14/1/2024,5
2723,220,908,3/1/2024,4
2724,1747,908,28/3/2024,5
2725,1269,909,20/3/2024,4
2726,1756,909,27/2/2024,4
2727,1940,909,24/2/2024,4
2728,1905,910,4/1/2024,4
2729,622,910,24/1/2024,3
2730,782,910,3/2/2024,3
2731,1969,911,30/1/2024,5
2732,200,911,22/3/2024,4
2733,754,911,19/1/2024,5
2734,1323,912,31/1/2024,5
2735,1989,912,29/2/2024,5
2736,1520,912,29/2/2024,5
2737,156,913,19/1/2024,4
2738,856,913,18/2/2024,4
2739,610,913,3/3/2024,3
2740,1841,914,23/3/2024,4
2741,619,914,22/1/2024,4
2742,539,914,24/1/2024,5
2743,1905,915,16/3/2024,4
2744,247,915,30/1/2024,5
2745,1803,915,27/2/2024,4
2746,358,916,31/1/2024,3
2747,231,916,4/3/2024,5
2748,1485,916,19/1/2024,4
2749,933,917,17/2/2024,4
2750,1424,917,14/2/2024,5
2751,560,917,24/2/2024,3
2752,47,918,24/2/2024,3
2753,983,918,18/1/2024,4
2754,1498,918,3/3/2024,4
2755,442,919,16/2/2024,4
2756,815,919,15/3/2024,5
2757,62,919,26/2/2024,5
2758,1019,920,14/2/2024,5
2759,1701,920,2/2/2024,4
2760,845,920,17/1/2024,3
2761,1993,921,10/3/2024,5
2762,1182,921,4/1/2024,3
2763,1345,921,20/1/2024,4
2764,1965,922,16/2/2024,5
2765,1454,922,31/3/2024,5
2766,1473,922,15/1/2024,5
2767,416,923,10/3/2024,4
2768,50,923,16/2/2024,4
2769,1973,923,18/3/2024,4
2770,481,924,15/3/2024,3
2771,1660,924,9/1/2024,3
2772,1332,924,30/3/2024,5
2773,1789,925,16/1/2024,5
2774,1711,925,9/3/2024,4
2775,1145,925,1/3/2024,4
2776,1622,926,10/1/2024,4
2777,1466,926,19/2/2024,5
2778,587,926,3/1/2024,4
2779,182,927,17/3/2024,3
2780,753,927,10/3/2024,3
2781,1681,927,21/3/2024,5
2782,1116,928,20/2/2024,5
2783,765,928,19/1/2024,3
2784,1488,928,11/2/2024,4
2785,1108,929,4/2/2024,5
2786,657,929,15/2/2024,5
2787,834,929,26/1/2024,5
2788,1189,930,9/3/2024,3
2789,763,930,4/3/2024,5
2790,712,930,6/2/2024,3
2791,303,931,24/3/2024,3
2792,1384,931,18/2/2024,4
2793,836,931,21/1/2024,4
2794,1969,932,14/3/2024,4
2795,178,932,4/3/2024,5
2796,519,932,5/1/2024,3
2797,682,933,10/3/2024,5
2798,1322,933,30/3/2024,3
2799,924,933,4/1/2024,5
2800,1765,934,8/2/2024,3
2801,1823,934,4/2/2024,4
2802,704,934,1/1/2024,4
2803,1881,935,24/1/2024,5
2804,1227,935,26/2/2024,3
2805,1107,935,10/3/2024,4
2806,1744,936,10/2/2024,3
2807,286,936,23/2/2024,5
2808,1689,936,15/2/2024,4
2809,168,937,29/2/2024,5
2810,1804,937,29/2/2024,5
2811,1027,937,26/2/2024,3
2812,86,938,31/1/2024,5
2813,213,938,24/3/2024,5
2814,9,938,24/1/2024,3
2815,1914,939,29/3/2024,3
2816,1362,939,5/2/2024,5
2817,1515,939,25/3/2024,4
2818,1401,940,30/1/2024,4
2819,1002,940,24/1/2024,3
2820,667,940,30/1/2024,5
2821,1124,941,26/3/2024,4
2822,1072,941,7/1/2024,3
2823,449,941,4/2/2024,3
2824,720,942,24/2/2024,3
2825,1409,942,14/1/2024,5
2826,463,942,10/1/2024,3
2827,319,943,20/3/2024,4
2828,1467,943,16/1/2024,5
2829,1830,943,23/2/2024,4
2830,1639,944,29/3/2024,4
2831,1015,944,17/3/2024,4
2832,1876,944,10/3/2024,5
2833,1424,945,13/2/2024,4
2834,496,945,13/3/2024,3
2835,621,945,14/2/2024,3
2836,1110,946,25/2/2024,4
2837,1949,946,24/3/2024,3
2838,49,946,22/3/2024,5
2839,64,947,26/2/2024,5
2840,248,947,21/1/2024,3
2841,381,947,8/3/2024,3
2842,138,948,19/2/2024,5
2843,927,948,2/2/2024,4
2844,865,948,31/3/2024,5
2845,1355,949,7/1/2024,4
2846,22,949,10/3/2024,3
2847,615,949,15/1/2024,3
2848,795,950,22/3/2024,4
2849,427,950,1/2/2024,4
2850,878,950,15/3/2024,5
2851,1208,951,20/1/2024,4
2852,1301,951,28/3/2024,3
2853,1216,951,15/1/2024,3
2854,1391,952,17/2/2024,3
2855,65,952,11/3/2024,4
2856,655,952,21/1/2024,4
2857,64,953,11/2/2024,3
2858,1435,953,26/1/2024,4
2859,1764,953,14/1/2024,5
2860,1542,954,26/2/2024,5
2861,1577,954,6/2/2024,4
2862,866,954,27/2/2024,4
2863,1271,955,21/1/2024,3
2864,1944,955,22/3/2024,4
2865,56,955,9/3/2024,3
2866,80,956,3/1/2024,5
2867,1555,956,27/3/2024,4
2868,973,956,30/3/2024,5
2869,1114,957,6/2/2024,4
2870,170,957,28/3/2024,4
2871,1484,957,18/2/2024,3
2872,932,958,19/1/2024,3
2873,1535,958,29/3/2024,4
2874,495,958,25/3/2024,4
2875,962,959,12/1/2024,3
2876,662,959,1/3/2024,5
2877,1132,959,10/2/2024,4
2878,444,960,2/2/2024,3
2879,841,960,19/2/2024,4
2880,22,960,8/3/2024,3
2881,1216,961,11/3/2024,5
2882,1916,961,26/3/2024,4
2883,911,961,2/2/2024,4
2884,1029,962,21/3/2024,5
2885,949,962,24/1/2024,4
2886,1428,962,1/3/2024,4
2887,795,963,1/3/2024,4
2888,1339,963,28/1/2024,3
2889,519,963,27/2/2024,3
2890,241,964,12/2/2024,4
2891,1006,964,10/2/2024,5
2892,1848,964,8/2/2024,5
2893,601,965,26/3/2024,4
2894,82,965,18/2/2024,3
2895,1232,965,17/1/2024,3
2896,874,966,10/3/2024,4
2897,1407,966,10/3/2024,3
2898,1984,966,5/3/2024,3
2899,408,967,14/3/2024,5
2900,996,967,25/3/2024,4
2901,12,967,5/1/2024,3
2902,1589,968,2/1/2024,3
2903,1583,968,22/1/2024,3
2904,90,968,26/2/2024,4
2905,375,969,6/3/2024,4
2906,697,969,14/3/2024,3
2907,1732,969,16/1/2024,5
2908,469,970,20/2/2024,5
2909,1656,970,8/2/2024,4
2910,208,970,26/3/2024,5
2911,286,971,16/3/2024,3
2912,1517,971,28/3/2024,4
2913,1153,971,9/2/2024,4
2914,898,972,7/2/2024,5
2915,751,972,29/2/2024,4
2916,43,972,28/2/2024,5
2917,1839,973,10/1/2024,5
2918,1301,973,4/3/2024,3
2919,218,973,3/3/2024,5
2920,971,974,18/2/2024,5
2921,572,974,4/3/2024,4
2922,1142,974,1/2/2024,3
2923,138,975,7/1/2024,3
2924,179,975,21/1/2024,5
2925,1798,975,20/1/2024,4
2926,973,976,26/1/2024,4
2927,1039,976,8/3/2024,4
2928,1857,976,26/3/2024,3
2929,248,977,15/1/2024,3
2930,332,977,25/3/2024,5
2931,1169,977,19/3/2024,5
2932,1362,978,26/3/2024,4
2933,914,978,14/1/2024,5
2934,765,978,27/1/2024,4
2935,539,979,9/2/2024,3
2936,137,979,27/2/2024,5
2937,1193,979,28/1/2024,4
2938,238,980,26/1/2024,3
2939,82,980,3/3/2024,4
2940,415,980,6/3/2024,5
2941,616,981,25/1/2024,4
2942,1530,981,3/1/2024,3
2943,23,981,12/3/2024,5
2944,123,982,13/2/2024,3
2945,1615,982,11/2/2024,5
2946,231,982,6/1/2024,4
2947,1364,983,8/2/2024,3
2948,1200,983,21/2/2024,3
2949,19,983,23/1/2024,4
2950,1804,984,29/3/2024,3
2951,655,984,19/2/2024,3
2952,1763,984,12/2/2024,3
2953,1641,985,19/1/2024,3
2954,387,985,9/3/2024,4
2955,980,985,20/2/2024,3
2956,439,986,11/1/2024,3
2957,354,986,12/1/2024,3
2958,1133,986,14/3/2024,5
2959,1759,987,8/1/2024,5
2960,300,987,24/1/2024,4
2961,1757,987,10/2/2024,4
2962,298,988,5/2/2024,4
2963,979,988,25/3/2024,3
2964,149,988,12/3/2024,5
2965,338,989,24/2/2024,5
2966,1284,989,9/1/2024,4
2967,1720,989,16/2/2024,5
2968,1921,990,15/1/2024,4
2969,1696,990,17/2/2024,3
2970,833,990,22/3/2024,5
2971,1541,991,11/2/2024,3
2972,88,991,29/2/2024,3
2973,1599,991,24/3/2024,5
2974,57,992,10/3/2024,4
2975,1376,992,12/1/2024,5
2976,801,992,2/1/2024,3
2977,1242,993,7/1/2024,4
2978,1534,993,20/3/2024,3
2979,982,993,3/1/2024,4
2980,1945,994,3/1/2024,5
2981,1821,994,27/1/2024,3
2982,1324,994,9/2/2024,4
2983,495,995,2/2/2024,4
2984,1068,995,1/1/2024,5
2985,1019,995,8/1/2024,4
2986,887,996,1/2/2024,4
2987,64,996,17/2/2024,3
2988,136,996,4/1/2024,5
2989,174,997,10/3/2024,5
2990,1583,997,19/1/2024,3
2991,757,997,1/2/2024,3
2992,806,998,9/1/2024,3
2993,952,998,12/1/2024,4
2994,622,998,11/1/2024,5
2995,1240,999,15/2/2024,5
2996,1883,999,16/1/2024,5
2997,1752,999,1/1/2024,4
2998,1048,1000,3/3/2024,5
2999,791,1000,21/1/2024,5
3000,1424,1000,30/1/2024,5
3001,1892,1001,13/1/2024,5
3002,1228,1001,3/2/2024,3
3003,282,1001,4/1/2024,4
3004,691,1002,28/1/2024,5
3005,1417,1002,28/2/2024,5
3006,1998,1002,27/1/2024,5
3007,1092,1003,9/3/2024,5
3008,1263,1003,25/1/2024,5
3009,516,1003,3/1/2024,3
3010,1914,1004,8/3/2024,3
3011,1792,1004,25/1/2024,4
3012,1218,1004,20/1/2024,4
3013,467,1005,3/2/2024,5
3014,1899,1005,26/1/2024,5
3015,1858,1005,5/1/2024,3
3016,1160,1006,1/3/2024,4
3017,714,1006,9/1/2024,5
3018,393,1006,19/2/2024,5
3019,1061,1007,6/1/2024,5
3020,571,1007,23/3/2024,4
3021,1225,1007,29/2/2024,3
3022,1372,1008,13/2/2024,3
3023,1574,1008,11/1/2024,5
3024,1824,1008,6/3/2024,5
3025,1643,1009,16/2/2024,5
3026,390,1009,13/3/2024,5
3027,1460,1009,25/3/2024,5
3028,1133,1010,28/3/2024,4
3029,419,1010,26/3/2024,3
3030,1192,1010,3/1/2024,4
3031,356,1011,16/3/2024,4
3032,1484,1011,30/1/2024,5
3033,1308,1011,30/3/2024,4
3034,422,1012,21/1/2024,3
3035,1618,1012,28/1/2024,5
3036,375,1012,30/3/2024,3
3037,768,1013,2/3/2024,4
3038,803,1013,2/2/2024,5
3039,1469,1013,25/3/2024,3
3040,1910,1014,4/2/2024,3
3041,941,1014,21/2/2024,5
3042,700,1014,3/2/2024,3
3043,522,1015,10/2/2024,5
3044,148,1015,20/2/2024,5
3045,255,1015,16/2/2024,4
3046,1666,1016,22/3/2024,3
3047,806,1016,27/2/2024,5
3048,137,1016,15/3/2024,4
3049,1663,1017,26/2/2024,4
3050,1901,1017,23/1/2024,5
3051,932,1017,17/2/2024,5
3052,1196,1018,22/1/2024,3
3053,1047,1018,17/1/2024,3
3054,862,1018,9/3/2024,3
3055,545,1019,11/1/2024,5
3056,876,1019,15/1/2024,4
3057,1220,1019,31/3/2024,4
3058,976,1020,4/2/2024,5
3059,793,1020,2/2/2024,3
3060,245,1020,24/3/2024,4
3061,371,1021,16/1/2024,4
3062,741,1021,3/2/2024,3
3063,85,1021,6/3/2024,4
3064,569,1022,9/2/2024,3
3065,1124,1022,28/1/2024,4
3066,550,1022,16/2/2024,4
3067,1606,1023,8/2/2024,4
3068,1896,1023,10/3/2024,3
3069,420,1023,13/3/2024,4
3070,1826,1024,20/1/2024,4
3071,123,1024,1/1/2024,4
3072,229,1024,12/3/2024,5
3073,1279,1025,27/3/2024,4
3074,583,1025,3/3/2024,4
3075,493,1025,7/3/2024,3
3076,452,1026,4/1/2024,3
3077,1237,1026,27/2/2024,5
3078,1540,1026,25/1/2024,3
3079,1901,1027,16/2/2024,3
3080,725,1027,7/2/2024,3
3081,311,1027,15/1/2024,5
3082,1134,1028,3/3/2024,5
3083,649,1028,21/1/2024,4
3084,352,1028,26/2/2024,4
3085,417,1029,22/2/2024,3
3086,1263,1029,15/2/2024,4
3087,1955,1029,14/1/2024,4
3088,187,1030,16/3/2024,5
3089,1517,1030,17/1/2024,5
3090,1995,1030,8/2/2024,4
3091,1658,1031,9/1/2024,4
3092,256,1031,17/3/2024,4
3093,505,1031,19/3/2024,3
3094,453,1032,22/3/2024,5
3095,942,1032,6/1/2024,4
3096,340,1032,31/3/2024,4
3097,1880,1033,23/1/2024,3
3098,573,1033,28/2/2024,5
3099,7,1033,31/3/2024,3
3100,1375,1034,15/2/2024,3
3101,892,1034,7/2/2024,4
3102,1764,1034,14/1/2024,3
3103,1740,1035,12/3/2024,3
3104,914,1035,2/3/2024,4
3105,476,1035,4/2/2024,5
3106,1736,1036,19/1/2024,4
3107,837,1036,30/1/2024,5
3108,907,1036,18/3/2024,3
3109,1514,1037,24/3/2024,3
3110,1743,1037,25/1/2024,4
3111,1538,1037,9/2/2024,4
3112,48,1038,28/3/2024,4
3113,1567,1038,14/1/2024,3
3114,421,1038,26/1/2024,3
3115,895,1039,27/3/2024,5
3116,702,1039,22/1/2024,4
3117,43,1039,17/2/2024,3
3118,1040,1040,23/3/2024,5
3119,795,1040,20/2/2024,4
3120,1243,1040,3/1/2024,4
3121,764,1041,11/2/2024,5
3122,1441,1041,19/1/2024,5
3123,1231,1041,13/3/2024,5
3124,345,1042,28/1/2024,3
3125,425,1042,24/3/2024,4
3126,644,1042,14/2/2024,4
3127,830,1043,11/3/2024,5
3128,510,1043,18/3/2024,3
3129,1841,1043,3/3/2024,5
3130,778,1044,13/3/2024,3
3131,1798,1044,19/1/2024,4
3132,1968,1044,16/2/2024,4
3133,1406,1045,14/1/2024,3
3134,500,1045,7/2/2024,4
3135,927,1045,22/2/2024,4
3136,797,1046,1/3/2024,5
3137,707,1046,5/2/2024,3
3138,781,1046,9/2/2024,4
3139,1006,1047,21/3/2024,4
3140,1484,1047,30/1/2024,3
3141,1863,1047,9/1/2024,4
3142,184,1048,4/3/2024,3
3143,523,1048,2/2/2024,3
3144,469,1048,21/2/2024,5
3145,751,1049,29/3/2024,3
3146,981,1049,14/1/2024,5
3147,346,1049,15/3/2024,4
3148,1749,1050,22/2/2024,3
3149,1321,1050,28/2/2024,5
3150,1227,1050,18/3/2024,3
3151,1660,1051,10/2/2024,4
3152,1733,1051,8/3/2024,5
3153,782,1051,8/3/2024,5
3154,99,1052,8/1/2024,5
3155,185,1052,2/1/2024,4
3156,190,1052,26/3/2024,5
3157,1425,1053,10/2/2024,4
3158,103,1053,24/2/2024,4
3159,163,1053,16/1/2024,3
3160,1909,1054,2/3/2024,4
3161,928,1054,17/2/2024,5
3162,601,1054,30/1/2024,5
3163,1759,1055,12/1/2024,4
3164,571,1055,4/2/2024,4
3165,470,1055,11/1/2024,3
3166,639,1056,4/3/2024,3
3167,1067,1056,19/2/2024,5
3168,475,1056,25/3/2024,4
3169,1272,1057,21/1/2024,5
3170,1173,1057,9/3/2024,4
3171,591,1057,17/2/2024,5
3172,964,1058,20/1/2024,5
3173,1833,1058,7/3/2024,5
3174,484,1058,13/2/2024,4
3175,1655,1059,2/2/2024,3
3176,1235,1059,13/3/2024,3
3177,138,1059,1/3/2024,4
3178,552,1060,9/1/2024,3
3179,1094,1060,8/3/2024,5
3180,1596,1060,4/2/2024,4
3181,1134,1061,21/3/2024,4
3182,1482,1061,28/3/2024,3
3183,313,1061,5/3/2024,3
3184,1910,1062,8/1/2024,5
3185,504,1062,14/2/2024,4
3186,667,1062,27/3/2024,3
3187,1570,1063,16/2/2024,4
3188,1052,1063,9/2/2024,5
3189,1026,1063,16/3/2024,5
3190,1833,1064,23/2/2024,5
3191,807,1064,16/3/2024,4
3192,343,1064,15/2/2024,4
3193,961,1065,16/2/2024,4
3194,1734,1065,15/1/2024,4
3195,496,1065,19/1/2024,4
3196,1709,1066,26/1/2024,5
3197,1176,1066,21/2/2024,5
3198,948,1066,22/1/2024,5
3199,932,1067,21/1/2024,3
3200,1455,1067,20/2/2024,5
3201,1462,1067,7/2/2024,4
3202,332,1068,20/1/2024,5
3203,1546,1068,29/1/2024,3
3204,138,1068,20/2/2024,3
3205,279,1069,4/1/2024,3
3206,589,1069,24/2/2024,3
3207,1084,1069,11/3/2024,3
3208,1388,1070,28/1/2024,4
3209,1128,1070,4/1/2024,5
3210,1488,1070,22/1/2024,4
3211,1821,1071,16/3/2024,4
3212,956,1071,14/2/2024,3
3213,725,1071,7/3/2024,5
3214,1183,1072,26/3/2024,5
3215,1540,1072,6/3/2024,5
3216,1073,1072,28/3/2024,3
3217,342,1073,3/2/2024,4
3218,1758,1073,31/3/2024,5
3219,259,1073,24/2/2024,4
3220,424,1074,1/1/2024,5
3221,1229,1074,12/3/2024,5
3222,1725,1074,27/3/2024,5
3223,237,1075,7/2/2024,5
3224,1852,1075,6/1/2024,3
3225,784,1075,26/3/2024,3
3226,614,1076,25/1/2024,4
3227,49,1076,22/3/2024,3
3228,998,1076,17/1/2024,5
3229,1537,1077,1/3/2024,4
3230,442,1077,12/1/2024,4
3231,1588,1077,6/1/2024,4
3232,922,1078,30/3/2024,5
3233,1619,1078,27/1/2024,5
3234,1330,1078,8/1/2024,4
3235,812,1079,23/3/2024,3
3236,292,1079,5/3/2024,5
3237,1845,1079,26/2/2024,5
3238,1851,1080,9/2/2024,3
3239,518,1080,14/1/2024,4
3240,818,1080,4/2/2024,3
3241,1460,1081,17/2/2024,5
3242,761,1081,24/3/2024,4
3243,949,1081,25/2/2024,4
3244,852,1082,18/2/2024,3
3245,503,1082,13/1/2024,5
3246,1838,1082,1/3/2024,5
3247,606,1083,18/2/2024,4
3248,109,1083,15/2/2024,5
3249,953,1083,2/3/2024,4
3250,1817,1084,8/1/2024,4
3251,160,1084,12/2/2024,4
3252,603,1084,20/1/2024,5
3253,1682,1085,30/3/2024,3
3254,1130,1085,8/2/2024,4
3255,83,1085,25/3/2024,3
3256,139,1086,18/2/2024,3
3257,679,1086,4/3/2024,3
3258,636,1086,2/3/2024,3
3259,340,1087,23/2/2024,3
3260,208,1087,9/1/2024,4
3261,1525,1087,28/3/2024,5
3262,553,1088,6/2/2024,3
3263,51,1088,18/2/2024,5
3264,448,1088,10/2/2024,5
3265,761,1089,17/1/2024,4
3266,919,1089,28/3/2024,3
3267,685,1089,21/1/2024,5
3268,943,1090,20/2/2024,5
3269,1274,1090,28/2/2024,3
3270,584,1090,8/2/2024,4
3271,105,1091,24/2/2024,4
3272,1200,1091,10/2/2024,3
3273,1810,1091,8/2/2024,5
3274,1554,1092,13/1/2024,4
3275,888,1092,4/3/2024,4
3276,75,1092,11/1/2024,5
3277,1493,1093,19/1/2024,5
3278,1037,1093,11/1/2024,5
3279,1983,1093,17/3/2024,5
3280,1911,1094,15/2/2024,3
3281,677,1094,14/2/2024,5
3282,1499,1094,1/1/2024,4
3283,295,1095,9/2/2024,5
3284,1561,1095,19/1/2024,5
3285,191,1095,16/3/2024,3
3286,787,1096,12/3/2024,3
3287,808,1096,12/3/2024,5
3288,86,1096,1/3/2024,3
3289,621,1097,12/1/2024,3
3290,1953,1097,1/3/2024,3
3291,399,1097,2/2/2024,3
3292,1166,1098,14/2/2024,5
3293,856,1098,30/3/2024,3
3294,875,1098,9/3/2024,3
3295,1164,1099,8/1/2024,4
3296,1877,1099,25/1/2024,5
3297,2,1099,31/3/2024,3
3298,335,1100,15/2/2024,4
3299,544,1100,27/3/2024,3
3300,1612,1100,30/1/2024,5
3301,449,1101,16/2/2024,4
3302,1875,1101,27/3/2024,4
3303,1895,1101,18/2/2024,5
3304,234,1102,16/2/2024,4
3305,1371,1102,24/3/2024,4
3306,1663,1102,22/3/2024,3
3307,1264,1103,18/1/2024,4
3308,1743,1103,6/3/2024,5
3309,1958,1103,8/3/2024,3
3310,1182,1104,2/2/2024,4
3311,1123,1104,5/2/2024,3
3312,1294,1104,22/3/2024,5
3313,1079,1105,19/1/2024,4
3314,1368,1105,28/1/2024,5
3315,1066,1105,9/2/2024,5
3316,1652,1106,24/3/2024,4
3317,1594,1106,16/3/2024,4
3318,464,1106,15/1/2024,3
3319,889,1107,10/2/2024,5
3320,558,1107,8/2/2024,4
3321,1925,1107,2/1/2024,5
3322,616,1108,3/3/2024,4
3323,1993,1108,29/1/2024,5
3324,106,1108,14/3/2024,3
3325,616,1109,6/3/2024,5
3326,219,1109,20/2/2024,4
3327,1137,1109,15/3/2024,3
3328,1730,1110,17/3/2024,3
3329,1804,1110,10/1/2024,4
3330,951,1110,14/1/2024,3
3331,1897,1111,22/3/2024,5
3332,1429,1111,20/2/2024,5
3333,1036,1111,13/3/2024,4
3334,846,1112,8/2/2024,5
3335,859,1112,28/1/2024,4
3336,679,1112,3/1/2024,3
3337,167,1113,24/3/2024,5
3338,333,1113,10/3/2024,4
3339,986,1113,27/1/2024,5
3340,1588,1114,2/1/2024,3
3341,1897,1114,7/2/2024,3
3342,893,1114,3/1/2024,5
3343,1670,1115,16/1/2024,3
3344,316,1115,9/2/2024,4
3345,970,1115,2/1/2024,5
3346,684,1116,21/3/2024,5
3347,243,1116,10/2/2024,3
3348,483,1116,12/1/2024,4
3349,1801,1117,4/2/2024,5
3350,1901,1117,5/3/2024,5
3351,1206,1117,24/2/2024,3
3352,831,1118,14/2/2024,3
3353,1740,1118,19/3/2024,4
3354,587,1118,30/3/2024,4
3355,1251,1119,25/3/2024,3
3356,689,1119,2/3/2024,4
3357,1225,1119,18/2/2024,3
3358,1216,1120,25/1/2024,5
3359,1748,1120,23/1/2024,3
3360,207,1120,24/1/2024,3
3361,169,1121,7/2/2024,3
3362,308,1121,28/1/2024,5
3363,878,1121,21/1/2024,4
3364,1837,1122,23/2/2024,4
3365,1914,1122,18/1/2024,4
3366,106,1122,5/2/2024,3
3367,966,1123,14/2/2024,3
3368,67,1123,13/3/2024,4
3369,597,1123,22/2/2024,5
3370,1391,1124,30/1/2024,5
3371,1365,1124,29/2/2024,5
3372,180,1124,1/2/2024,5
3373,339,1125,7/3/2024,3
3374,677,1125,7/3/2024,4
3375,80,1125,28/1/2024,5
3376,169,1126,13/2/2024,3
3377,1259,1126,19/3/2024,3
3378,1683,1126,10/2/2024,3
3379,1617,1127,3/3/2024,4
3380,1838,1127,23/1/2024,3
3381,1688,1127,15/3/2024,4
3382,221,1128,17/2/2024,4
3383,1216,1128,1/2/2024,4
3384,1261,1128,26/2/2024,4
3385,147,1129,2/2/2024,3
3386,583,1129,24/1/2024,3
3387,134,1129,8/2/2024,3
3388,1242,1130,3/2/2024,5
3389,323,1130,25/2/2024,5
3390,197,1130,28/1/2024,4
3391,1243,1131,6/2/2024,4
3392,1412,1131,7/1/2024,4
3393,66,1131,8/3/2024,4
3394,1746,1132,6/2/2024,4
3395,1362,1132,25/2/2024,5
3396,1424,1132,5/3/2024,4
3397,1660,1133,5/3/2024,3
3398,735,1133,16/2/2024,4
3399,628,1133,20/1/2024,3
3400,1339,1134,19/1/2024,3
3401,857,1134,29/1/2024,3
3402,1627,1134,14/3/2024,3
3403,1365,1135,29/2/2024,4
3404,432,1135,18/1/2024,4
3405,945,1135,4/2/2024,4
3406,1441,1136,12/2/2024,4
3407,76,1136,31/3/2024,4
3408,121,1136,11/1/2024,5
3409,1793,1137,18/2/2024,3
3410,303,1137,7/2/2024,3
3411,920,1137,4/3/2024,5
3412,306,1138,9/3/2024,5
3413,579,1138,8/1/2024,4
3414,1409,1138,3/2/2024,4
3415,1187,1139,17/2/2024,3
3416,1472,1139,25/2/2024,4
3417,892,1139,16/3/2024,3
3418,252,1140,5/3/2024,4
3419,1494,1140,31/1/2024,4
3420,620,1140,4/1/2024,3
