DestinationID,Name,State,Type,Popularity,BestTimeToVisit
1132,Patrika Gate,Rajasthan,Culture,7.9832,Oct-Mar
1133,Sambharsalt Lake,Rajasthan,Nature,6.7343,Jul-Sep
1134,Shakambhari Devi Temple,Rajasthan,Religious,7.1532,Oct-Mar
1135,Khatushyamji Temple,Rajasthan,Religious,8.5473,Oct-Mar
1136,Salasar Balaji Temple,Rajasthan,Religious,6.7195,Oct-Mar
1137,Tal Chhapar Sanctuary,Rajasthan,Wildlife,9.0529,Nov-Feb
1138,Jhunjhunu Rani Sati Dadi,Rajasthan,Religious,7.981,Oct-Mar
1139,Mandawa Havelis,Rajasthan,Historical,7.9371,Oct-Mar
1140,Nawalgarh Fort,Rajasthan,Historical,8.2738,Oct-Mar
1141,Dundlod Fort,Rajasthan,Historical,8.973,Oct-Mar
1142,Alsisar Mahal,Rajasthan,Historical,7.5374,Oct-Mar
1143,Osian Desert Temples,Rajasthan,Historical,8.5315,Oct-Mar
1144,Bishnoi Village Safari,Rajasthan,Culture,8.1935,Oct-Mar
1145,Toorji Ka Jhalra Stepwell,Rajasthan,Historical,7.2942,Oct-Mar
1146,Machia Biological Park,Rajasthan,Wildlife,9.1355,Nov-Feb
1147,Rao Jodha Desert Rock Park,Rajasthan,Nature,8.891,Jul-Sep
1148,Balsamand Lake,Rajasthan,Nature,8.4726,Jul-Sep
1149,Ghanta Ghar Market,Rajasthan,Shopping,9.051,Oct-Mar
1150,Sardar Samand Lake,Rajasthan,Nature,9.1013,Jul-Sep
1151,Ranakpur Jain Temple,Rajasthan,Religious,8.6229,Oct-Mar
1152,Jawai Dam Leopard Safari,Rajasthan,Wildlife,9.0102,Nov-Feb
1153,Kumbhalgarh Wildlife Sanctuary,Rajasthan,Wildlife,8.5901,Nov-Feb
1154,Haldighati Museum,Rajasthan,Historical,8.5379,Oct-Mar
1155,Shreenathji Temple,Rajasthan,Religious,8.3527,Oct-Mar
1156,Statue of Belief (Viswas Swaroopam),Rajasthan,Religious,8.7564,Oct-Mar
1157,Rajsamand Lake,Rajasthan,Nature,6.9678,Jul-Sep
1158,Sajjangarh Monsoon Palace,Rajasthan,Historical,9.1422,Oct-Mar
1159,Biological Park Sajjangarh,Rajasthan,Wildlife,9.115,Nov-Feb
1160,Jag Mandir Island,Rajasthan,Historical,6.5784,Oct-Mar
1161,Gulab Bagh and Zoo,Rajasthan,Nature,8.9765,Jul-Sep
1162,Bagore Ki Haveli,Rajasthan,Culture,6.8783,Oct-Mar
1163,Bharatiya Lok Kala Mandal,Rajasthan,Culture,7.4992,Oct-Mar
1164,Vintage Car Museum Udaipur,Rajasthan,Culture,8.7287,Oct-Mar
1165,Shilpgram Crafts Village,Rajasthan,Culture,6.9743,Oct-Mar
1166,Jaisamand Lake,Rajasthan,Nature,8.9528,Jul-Sep
1167,Badi Lake Viewpoint,Rajasthan,Nature,8.9955,Jul-Sep
1168,Moti Magri,Rajasthan,Historical,8.0181,Oct-Mar
1169,Dhebar Lake,Rajasthan,Nature,6.5095,Jul-Sep
1170,Sas Bahu Temple Nagda,Rajasthan,Historical,7.3545,Oct-Mar
1171,Sita Mata Wildlife Sanctuary,Rajasthan,Wildlife,8.3476,Nov-Feb
1172,Garh Palace Kota,Rajasthan,Historical,9.4442,Oct-Mar
1173,Seven Wonders Park,Rajasthan,Leisure,8.3924,Oct-Mar
1174,Kishore Sagar Lake,Rajasthan,Nature,7.2725,Jul-Sep
1175,Jagmandir Palace Kota,Rajasthan,Historical,8.399,Oct-Mar
1176,Chambal River Safari,Rajasthan,Adventure,8.116,Apr-Jun
1177,Abheda Mahal,Rajasthan,Historical,8.8381,Oct-Mar
1178,Gaipernath Waterfall,Rajasthan,Nature,6.8124,Jul-Sep
1179,Darrah National Park,Rajasthan,Wildlife,8.7814,Nov-Feb
1180,Gagron Fort (Jal Durg),Rajasthan,Historical,8.1198,Oct-Mar
1181,Jhalrapatan Sun Temple,Rajasthan,Religious,9.3894,Oct-Mar
1182,Chandrabhaga Temples,Rajasthan,Religious,7.5195,Oct-Mar
1183,Bundi Palace,Rajasthan,Historical,8.3948,Oct-Mar
1184,Chaurasi Khambon Ki Chhatri,Rajasthan,Historical,9.2962,Oct-Mar
1185,Sukh Mahal,Rajasthan,Historical,6.7989,Oct-Mar
1186,Nawal Sagar Lake,Rajasthan,Nature,9.3119,Jul-Sep
1187,Menal Waterfalls,Rajasthan,Nature,8.5612,Jul-Sep
1188,Bijolia Temples,Rajasthan,Religious,6.6945,Oct-Mar
1189,Harni Mahadev Temple,Rajasthan,Religious,7.3964,Oct-Mar
1190,Shahpura Bagh,Rajasthan,Leisure,8.6223,Oct-Mar
1191,Todgarh Raoli Sanctuary,Rajasthan,Wildlife,6.6931,Nov-Feb
1192,Ana Sagar Lake,Rajasthan,Nature,8.243,Jul-Sep
1193,Dargah Sharif Ajmer,Rajasthan,Religious,7.5316,Oct-Mar
1194,Adhai Din Ka Jhonpra,Rajasthan,Historical,8.3596,Oct-Mar
1195,Taragarh Fort Ajmer,Rajasthan,Historical,6.628,Oct-Mar
1196,Nareli Jain Temple,Rajasthan,Religious,9.1141,Oct-Mar
1197,Mayo College Museum,Rajasthan,Education,9.421,Oct-Mar
1198,Soniji Ki Nasiyan (Red Temple),Rajasthan,Religious,9.4072,Oct-Mar
1199,Akbar's Palace & Museum,Rajasthan,Historical,8.7472,Oct-Mar
1200,Foy Sagar Lake,Rajasthan,Nature,6.8819,Jul-Sep
1201,Worli Sea Link,Maharashtra,Engineering,8.7731,Oct-Mar
1202,Bandra Fort (Castella de Aguada),Maharashtra,Historical,6.5643,Oct-Mar
1203,Mount Mary Basilica,Maharashtra,Religious,6.5569,Oct-Mar
1204,Bandra-Worli Promenade,Maharashtra,Leisure,7.4646,Oct-Mar
1205,Carter Road,Maharashtra,Leisure,7.9614,Oct-Mar
1206,Linkin Road Shopping,Maharashtra,Shopping,8.8097,Oct-Mar
1207,Crawford Market,Maharashtra,Shopping,8.5474,Oct-Mar
1208,Colaba Causeway,Maharashtra,Shopping,7.8327,Oct-Mar
1209,Chor Bazaar,Maharashtra,Shopping,7.3141,Oct-Mar
1210,Fashion Street Mumbai,Maharashtra,Shopping,9.4922,Oct-Mar
1211,Siddhivinayak Temple,Maharashtra,Religious,7.7733,Oct-Mar
1212,Mahalaxmi Temple,Maharashtra,Religious,7.8492,Oct-Mar
1213,Mumbadevi Temple,Maharashtra,Religious,6.9829,Oct-Mar
1214,ISKCON Juhu,Maharashtra,Religious,8.8831,Oct-Mar
1215,Babulnath Temple,Maharashtra,Religious,8.5787,Oct-Mar
1216,Keneseth Eliyahoo Synagogue,Maharashtra,Religious,7.1549,Oct-Mar
1217,Taraporevala Aquarium,Maharashtra,Science,6.7383,Oct-Mar
1218,Nehru Science Centre,Maharashtra,Science,8.539,Oct-Mar
1219,Nehru Planetarium Mumbai,Maharashtra,Science,8.4607,Oct-Mar
1220,Mani Bhavan Gandhi Sangrahalaya,Maharashtra,Historical,7.313,Oct-Mar
1221,National Museum of Indian Cinema,Maharashtra,Culture,9.3529,Oct-Mar
1222,Jehangir Art Gallery,Maharashtra,Culture,6.9451,Oct-Mar
1223,Prithvi Theatre,Maharashtra,Culture,7.7919,Oct-Mar
1224,Kamla Nehru Park,Maharashtra,Nature,9.3311,Jul-Sep
1225,Hanging Gardens Mumbai,Maharashtra,Nature,7.7539,Jul-Sep
1226,Malabar Hill Sunset Point,Maharashtra,Nature,8.4126,Jul-Sep
1227,Banganga Tank,Maharashtra,Historical,7.6873,Oct-Mar
1228,Vihar Lake,Maharashtra,Nature,7.3158,Jul-Sep
1229,Tulsi Lake,Maharashtra,Nature,9.4526,Jul-Sep
1230,Powai Lake Garden,Maharashtra,Nature,7.7226,Jul-Sep
1231,Gorai Beach,Maharashtra,Beach,9.182,Mar-Jun
1232,Madh Island Fort,Maharashtra,Historical,7.1826,Oct-Mar
1233,Aksa Beach,Maharashtra,Beach,7.1319,Mar-Jun
1234,Marve Beach,Maharashtra,Beach,6.584,Mar-Jun
1235,Manori Beach,Maharashtra,Beach,8.4522,Mar-Jun
1236,Essel World (Closed/Renovation),Maharashtra,Leisure,7.5998,Oct-Mar
1237,Water Kingdom,Maharashtra,Leisure,9.0925,Oct-Mar
1238,Pagoda Global Vipassana,Maharashtra,Religious,7.9149,Oct-Mar
1239,Matheran Toy Train,Maharashtra,Engineering,9.4051,Oct-Mar
1240,Panorama Point Matheran,Maharashtra,Nature,7.0488,Jul-Sep
1241,Echo Point Matheran,Maharashtra,Nature,9.1053,Jul-Sep
1242,Charlotte Lake,Maharashtra,Nature,8.8283,Jul-Sep
1243,Louisa Point,Maharashtra,Nature,8.8112,Jul-Sep
1244,Prabal Fort (Prabalgad),Maharashtra,Adventure,9.0336,Apr-Jun
1245,Kala Avantin Durg,Maharashtra,Adventure,8.7814,Apr-Jun
1246,Karnala Bird Sanctuary,Maharashtra,Wildlife,8.3756,Nov-Feb
1247,Karnala Fort,Maharashtra,Historical,6.8854,Oct-Mar
1248,Gadeshwar Dam,Maharashtra,Nature,6.5882,Jul-Sep
1249,Tikona Fort,Maharashtra,Adventure,9.2626,Apr-Jun
1250,Visapur Fort,Maharashtra,Adventure,8.3468,Apr-Jun
1251,Tung Fort,Maharashtra,Adventure,8.8883,Apr-Jun
1252,Korigad Fort,Maharashtra,Historical,7.94,Oct-Mar
1253,Rajmachi Garden,Maharashtra,Nature,6.8435,Jul-Sep
1254,Rajmachi Fort,Maharashtra,Adventure,6.8672,Apr-Jun
1255,Kune Falls,Maharashtra,Nature,8.5542,Jul-Sep
1256,Pawna Lake Camping,Maharashtra,Adventure,7.7858,Apr-Jun
1257,Dudhiware Waterfall,Maharashtra,Nature,7.094,Jul-Sep
1258,Bedse Caves,Maharashtra,Historical,7.9703,Oct-Mar
1259,Hadshi Temple,Maharashtra,Religious,6.6836,Oct-Mar
1260,Mulshi Lake,Maharashtra,Nature,8.2424,Jul-Sep
1261,Tamhini Ghat,Maharashtra,Nature,7.3001,Jul-Sep
1262,Plus Valley,Maharashtra,Adventure,8.8914,Apr-Jun
1263,Devkund Waterfall,Maharashtra,Nature,7.4247,Jul-Sep
1264,Bhira Dam,Maharashtra,Engineering,7.8608,Oct-Mar
1265,Kundalika River Rafting,Maharashtra,Adventure,6.5253,Apr-Jun
1266,Sutarwadi Lake,Maharashtra,Nature,6.7084,Jul-Sep
1267,Tala Fort,Maharashtra,Historical,7.6719,Oct-Mar
1268,Kuda Caves,Maharashtra,Historical,7.9352,Oct-Mar
1269,Ballaleshwar Pali Ganpati,Maharashtra,Religious,8.2967,Oct-Mar
1270,Varadvinayak Mahad Ganpati,Maharashtra,Religious,7.3684,Oct-Mar
1271,Gandharpale Caves,Maharashtra,Historical,8.5826,Oct-Mar
1272,Velas Turtle Beach,Maharashtra,Wildlife,9.0797,Nov-Feb
1273,Harihareshwar Beach,Maharashtra,Beach,8.8381,Mar-Jun
1274,Shrivardhan Beach,Maharashtra,Beach,6.6096,Mar-Jun
1275,Diveagar Beach,Maharashtra,Beach,7.9369,Mar-Jun
1276,Bankot Fort,Maharashtra,Historical,6.8062,Oct-Mar
1277,Kelshi Beach,Maharashtra,Beach,7.219,Mar-Jun
1278,Anjarle Turtle Beach,Maharashtra,Wildlife,9.4607,Nov-Feb
1279,Kadyavarcha Ganpati,Maharashtra,Religious,6.9193,Oct-Mar
1280,Harnai Fish Market,Maharashtra,Cuisine,7.9922,Oct-Mar
1281,Suvarnadurg Fort,Maharashtra,Historical,8.3513,Oct-Mar
1282,Murud Beach,Maharashtra,Beach,8.6051,Mar-Jun
1283,Ladghar Beach,Maharashtra,Beach,8.1752,Mar-Jun
1284,Karde Beach,Maharashtra,Beach,6.5197,Mar-Jun
1285,Kolthare Beach,Maharashtra,Beach,7.4731,Mar-Jun
1286,Dabhol Jetty,Maharashtra,Nature,8.0489,Jul-Sep
1287,Chandika Devi Temple,Maharashtra,Religious,6.7548,Oct-Mar
1288,Guhagar Beach,Maharashtra,Beach,7.5459,Mar-Jun
1289,Vyadeshwar Temple,Maharashtra,Religious,6.5903,Oct-Mar
1290,Hedvi Ganesh Temple,Maharashtra,Religious,6.7269,Oct-Mar
1291,Velneshwar Temple & Beach,Maharashtra,Religious,7.6853,Oct-Mar
1292,Jaigad Fort,Maharashtra,Historical,6.8899,Oct-Mar
1293,Jaigad Lighthouse,Maharashtra,Historical,8.1989,Oct-Mar
1294,Ganpatipule Temple,Maharashtra,Religious,8.566,Oct-Mar
1295,Ganpatipule Beach,Maharashtra,Beach,8.9005,Mar-Jun
1296,Prachin Konkan Museum,Maharashtra,Culture,7.0929,Oct-Mar
1297,Arey Ware Beach,Maharashtra,Beach,6.9945,Mar-Jun
1298,Ratnadurg Fort,Maharashtra,Historical,6.8051,Oct-Mar
1299,Thiba Palace,Maharashtra,Historical,8.4063,Oct-Mar
1300,Tilak Ali Museum,Maharashtra,Historical,8.6172,Oct-Mar
1301,Kanakaditya Temple,Maharashtra,Religious,6.5854,Oct-Mar
1302,Pawas Ashram,Maharashtra,Religious,9.3088,Oct-Mar
1303,Purnagad Fort,Maharashtra,Historical,6.6468,Oct-Mar
1304,Ambolgad Fort,Maharashtra,Historical,8.1199,Oct-Mar
1305,Kunkeshwar Temple,Maharashtra,Religious,8.625,Oct-Mar
1306,Devgad Beach,Maharashtra,Beach,9.1124,Mar-Jun
1307,Vijaypurg Fort (Vijaydurga),Maharashtra,Historical,8.6401,Oct-Mar
1308,Rameshwar Temple Girye,Maharashtra,Religious,8.9039,Oct-Mar
1309,Tarkarli Backwaters,Maharashtra,Nature,7.5122,Jul-Sep
1310,Sindhudurg Fort,Maharashtra,Historical,8.9434,Oct-Mar
1311,Malvan Scuba Diving Point,Maharashtra,Adventure,6.7315,Apr-Jun
1312,Rock Garden Malvan,Maharashtra,Nature,9.1842,Jul-Sep
1313,Devbagh Beach,Maharashtra,Beach,8.1389,Mar-Jun
1314,Tsunami Island,Maharashtra,Adventure,8.9508,Apr-Jun
1315,Angre Port,Maharashtra,Engineering,7.852,Oct-Mar
1316,Vengurla Lighthouse,Maharashtra,Historical,8.4278,Oct-Mar
1317,Mochemad Beach,Maharashtra,Beach,8.0751,Mar-Jun
1318,Shiroda Beach,Maharashtra,Beach,8.6928,Mar-Jun
1319,Redi Ganesha Temple,Maharashtra,Religious,6.7361,Oct-Mar
1320,Yashwantgad Fort,Maharashtra,Historical,6.672,Oct-Mar
1321,Terekhol Fort,Maharashtra,Historical,7.2342,Oct-Mar
1322,Amboli Falls,Maharashtra,Nature,6.9706,Jul-Sep
1323,Madhavgad Fort,Maharashtra,Historical,9.1148,Oct-Mar
1324,Hiranyakeshi Temple,Maharashtra,Religious,7.1503,Oct-Mar
1325,Kawalshet Point,Maharashtra,Nature,9.4282,Jul-Sep
1326,Radhanagari Dam,Maharashtra,Engineering,7.5045,Oct-Mar
1327,Mahalakshmi Temple Kolhapur,Maharashtra,Religious,7.0386,Oct-Mar
1328,Panhala Fort,Maharashtra,Historical,8.8677,Oct-Mar
1329,Jyotiba Temple,Maharashtra,Religious,8.4734,Oct-Mar
1330,Rankala Lake,Maharashtra,Nature,7.9901,Jul-Sep
1331,New Palace Kolhapur,Maharashtra,Historical,8.1623,Oct-Mar
1332,Kaneri Math Museum,Maharashtra,Culture,8.6555,Oct-Mar
1333,Sajjangad Fort,Maharashtra,Religious,7.1781,Oct-Mar
1334,Kaas Plateau (Valley of Flowers),Maharashtra,Nature,9.4898,Jul-Sep
1335,Kaas Lake,Maharashtra,Nature,9.425,Jul-Sep
1336,Thoseghar Waterfalls,Maharashtra,Nature,8.4481,Jul-Sep
1337,Vajrai Waterfall,Maharashtra,Nature,7.091,Jul-Sep
1338,Ajinkyatara Fort,Maharashtra,Historical,8.5382,Oct-Mar
1339,Koyna Dam,Maharashtra,Engineering,6.7077,Oct-Mar
1340,Nehru Garden Koyna,Maharashtra,Nature,6.5826,Jul-Sep
1341,Ozarde Waterfall,Maharashtra,Nature,7.2661,Jul-Sep
1342,Chandoli National Park,Maharashtra,Wildlife,7.8831,Nov-Feb
1343,Sagareshwar Wildlife Sanctuary,Maharashtra,Wildlife,9.1043,Nov-Feb
1344,Ganpati Temple Sangli,Maharashtra,Religious,8.6795,Oct-Mar
1345,Narsinhwadi Datta Mandir,Maharashtra,Religious,8.7263,Oct-Mar
1346,Audumbar Temple,Maharashtra,Religious,7.7713,Oct-Mar
1347,Bibi Ka Maqbara,Maharashtra,Historical,7.5318,Oct-Mar
1348,Panchakki,Maharashtra,Historical,7.6073,Oct-Mar
1349,Aurangabad Caves,Maharashtra,Historical,9.4637,Oct-Mar
1350,Siddharth Garden and Zoo,Maharashtra,Wildlife,6.6111,Nov-Feb
1351,Jayakwadi Dam,Maharashtra,Engineering,9.1005,Oct-Mar
1352,Dnyaneshwar Garden,Maharashtra,Nature,8.2324,Jul-Sep
1353,Sant Eknath Temple,Maharashtra,Religious,7.8108,Oct-Mar
1354,Bani Begum Garden,Maharashtra,Nature,8.6737,Jul-Sep
1355,Tomb of Aurangzeb,Maharashtra,Historical,7.9554,Oct-Mar
1356,Ghrishneshwar Jyotirlinga,Maharashtra,Religious,9.1198,Oct-Mar
1357,Lonar Crater Lake,Maharashtra,Nature,9.2019,Jul-Sep
1358,Daityasudan Temple,Maharashtra,Historical,7.7599,Oct-Mar
1359,Gajanan Maharaj Temple,Maharashtra,Religious,7.3237,Oct-Mar
1360,Anand Sagar Garden,Maharashtra,Leisure,8.2736,Oct-Mar
1361,Sevagram Ashram,Maharashtra,Historical,9.237,Oct-Mar
1362,Vishwa Shanti Stupa Wardha,Maharashtra,Religious,7.1245,Oct-Mar
1363,Paunar Ashram,Maharashtra,Religious,8.3658,Oct-Mar
1364,Mahatma Gandhi Institute Museum,Maharashtra,Education,8.3916,Oct-Mar
1365,Dikshabhoomi,Maharashtra,Religious,8.6974,Oct-Mar
1366,Zero Mile Marker,Maharashtra,Historical,6.8864,Oct-Mar
1367,Futala Lake,Maharashtra,Nature,8.6453,Jul-Sep
1368,Ramtek Temple,Maharashtra,Religious,9.227,Oct-Mar
1369,Khindsi Lake,Maharashtra,Leisure,7.0313,Oct-Mar
1370,Dragon Palace Temple,Maharashtra,Religious,7.2054,Oct-Mar
1371,Totladoh Dam,Maharashtra,Engineering,9.4147,Oct-Mar
1372,Melghat Tiger Reserve,Maharashtra,Wildlife,7.0351,Nov-Feb
1373,Chikhaldara Hill Station,Maharashtra,Hill Station,9.0625,Mar-Jun
1374,Gawilghur Fort,Maharashtra,Historical,7.9723,Oct-Mar
1375,Bhim-Kund,Maharashtra,Nature,7.2346,Jul-Sep
1376,Gautala Autramghat Sanctuary,Maharashtra,Wildlife,9.1117,Nov-Feb
1377,Muktagiri Jain Temples,Maharashtra,Religious,7.8309,Oct-Mar
1378,Hazur Sahib Nanded,Maharashtra,Religious,8.0402,Oct-Mar
1379,Nanded Fort,Maharashtra,Historical,7.5718,Oct-Mar
1380,Kandhar Fort,Maharashtra,Historical,8.2754,Oct-Mar
1381,Aundha Nagnath Jyotirlinga,Maharashtra,Religious,6.9826,Oct-Mar
1382,Parli Vaijnath Jyotirlinga,Maharashtra,Religious,7.6677,Oct-Mar
1383,Kankaleshwar Temple,Maharashtra,Religious,9.4088,Oct-Mar
1384,Dharur Fort,Maharashtra,Historical,7.2674,Oct-Mar
1385,Siddheshwar Temple Solapur,Maharashtra,Religious,8.4674,Oct-Mar
1386,Bhuikot Fort Solapur,Maharashtra,Historical,7.4693,Oct-Mar
1387,Great Indian Bustard Sanctuary,Maharashtra,Wildlife,8.8189,Nov-Feb
1388,Pandharpur Vitthal Temple,Maharashtra,Religious,6.8843,Oct-Mar
1389,Tuljapur Bhavani Temple,Maharashtra,Religious,9.41,Oct-Mar
1390,Dharashiv Caves,Maharashtra,Historical,7.8565,Oct-Mar
1391,Paranda Fort,Maharashtra,Historical,7.201,Oct-Mar
1392,Naldurg Fort,Maharashtra,Historical,6.7116,Oct-Mar
1393,Kalsubai Peak,Maharashtra,Adventure,7.0014,Apr-Jun
1394,Arthur Lake,Maharashtra,Nature,8.0551,Jul-Sep
1395,Wilson Dam Bhandardara,Maharashtra,Engineering,7.5049,Oct-Mar
1396,Randha Falls,Maharashtra,Nature,8.9857,Jul-Sep
1397,Sandhan Valley,Maharashtra,Adventure,7.7875,Apr-Jun
1398,Ratangad Fort,Maharashtra,Historical,7.2391,Oct-Mar
1399,Harishchandragad Fort,Maharashtra,Adventure,8.3483,Apr-Jun
1400,Ahmednagar Fort,Maharashtra,Historical,8.6181,Oct-Mar
1401,Chand Minar Daulatabad,Maharashtra,Historical,6.9932,Oct-Mar
1402,Pashan Lake,Maharashtra,Nature,6.9949,Jul-Sep
1403,Khadevasla Dam,Maharashtra,Nature,6.6007,Jul-Sep
1404,Panshet Dam,Maharashtra,Leisure,8.7073,Oct-Mar
1405,Varasgaon Dam,Maharashtra,Engineering,8.4887,Oct-Mar
1406,Lavad Lake City,Maharashtra,Leisure,7.9192,Oct-Mar
1407,Temghar Dam,Maharashtra,Engineering,9.0317,Oct-Mar
1408,Parvati Hill,Maharashtra,Religious,8.9158,Oct-Mar
1409,Saras Baug,Maharashtra,Nature,8.2525,Jul-Sep
1410,Okayama Friendship Garden,Maharashtra,Nature,9.1043,Jul-Sep
1411,Chaturshringi Temple,Maharashtra,Religious,7.11,Oct-Mar
1412,Pataleshwar Cave Temple,Maharashtra,Historical,6.8272,Oct-Mar
1413,Pune Tribal Museum,Maharashtra,Culture,7.3024,Oct-Mar
1414,Aga Khan Palace,Maharashtra,Historical,6.6622,Oct-Mar
1415,Bund Garden,Maharashtra,Nature,8.0894,Jul-Sep
1416,Empress Garden,Maharashtra,Nature,9.31,Jul-Sep
1417,National Defence Academy (NDA),Maharashtra,Education,6.6088,Oct-Mar
1418,IUCAA Science Park,Maharashtra,Science,6.8579,Oct-Mar
1419,FC Road Shopping,Maharashtra,Shopping,7.8517,Oct-Mar
1420,Tulsi Baug Market,Maharashtra,Shopping,9.3018,Oct-Mar
1421,Mahabalipuram Shore Temple,Tamil Nadu,Historical,7.4421,Oct-Mar
1422,Five Rathas Complex,Tamil Nadu,Historical,8.0174,Oct-Mar
1423,Arjuna's Penance Bas Relief,Tamil Nadu,Historical,6.6155,Oct-Mar
1424,Krishna's Butter Ball,Tamil Nadu,Nature,6.9369,Jul-Sep
1425,Mahabalipuram Beach,Tamil Nadu,Beach,9.4606,Mar-Jun
1426,India Seashell Museum,Tamil Nadu,Education,9.3958,Oct-Mar
1427,Crocodile Bank Trust,Tamil Nadu,Wildlife,6.5052,Nov-Feb
1428,Tiger Cave Mahabalipuram,Tamil Nadu,Historical,9.3558,Oct-Mar
1429,Sadras Fort,Tamil Nadu,Historical,8.4144,Oct-Mar
1430,Alamparai Fort Ruins,Tamil Nadu,Historical,9.1032,Oct-Mar
1431,Vedanthangal Bird Sanctuary,Tamil Nadu,Wildlife,7.8593,Nov-Feb
1432,Karikili Bird Sanctuary,Tamil Nadu,Wildlife,8.0425,Nov-Feb
1433,Madurantakam Tank,Tamil Nadu,Nature,7.962,Jul-Sep
1434,Palavereekadu (Pulicat Lake),Tamil Nadu,Nature,8.4979,Jul-Sep
1435,Pazhaverkadu Lighthouse,Tamil Nadu,Historical,6.9107,Oct-Mar
1436,Sri City SEZ View,Andhra Pradesh,Engineering,6.5805,Oct-Mar
1437,Tiruttani Murugan Temple,Tamil Nadu,Religious,7.4173,Oct-Mar
1438,Kanchipuram Kailasanathar Temple,Tamil Nadu,Religious,8.6118,Oct-Mar
1439,Ekambareswarar Temple,Tamil Nadu,Religious,7.098,Oct-Mar
1440,Varadharaja Perumal Temple,Tamil Nadu,Religious,8.5177,Oct-Mar
1441,Kamakshi Amman Temple,Tamil Nadu,Religious,9.4103,Oct-Mar
1442,Vaikuntha Perumal Temple,Tamil Nadu,Religious,6.773,Oct-Mar
1443,Ulagalantha Perumal Temple,Tamil Nadu,Religious,8.5152,Oct-Mar
1444,Silk Weaving Centers,Tamil Nadu,Culture,7.8262,Oct-Mar
1445,Vellore Golden Temple,Tamil Nadu,Religious,9.1039,Oct-Mar
1446,Vellore Fort and Museum,Tamil Nadu,Historical,7.0236,Oct-Mar
1447,Jalankandeswarar Temple,Tamil Nadu,Religious,8.5755,Oct-Mar
1448,Amirthi Zoological Park,Tamil Nadu,Wildlife,9.0135,Nov-Feb
1449,Yelagiri Punganoor Lake,Tamil Nadu,Leisure,9.3341,Oct-Mar
1450,Nature Park Yelagiri,Tamil Nadu,Nature,8.5473,Jul-Sep
1451,Swamimalai Hills,Tamil Nadu,Adventure,7.9871,Apr-Jun
1452,Jalagamparai Waterfalls,Tamil Nadu,Nature,8.3504,Jul-Sep
1453,Jawadhu Hills,Tamil Nadu,Hill Station,9.1062,Mar-Jun
1454,Beemanmadavu Waterfalls,Tamil Nadu,Nature,8.2082,Jul-Sep
1455,Vainu Bappu Observatory,Tamil Nadu,Science,6.5818,Oct-Mar
1456,Sathanur Dam,Tamil Nadu,Engineering,9.293,Oct-Mar
1457,Annamalaiyar Temple,Tamil Nadu,Religious,8.5662,Oct-Mar
1458,Virupaksha Cave,Tamil Nadu,Religious,8.527,Oct-Mar
1459,Skandashramam,Tamil Nadu,Religious,7.1396,Oct-Mar
1460,Ramana Ashram,Tamil Nadu,Religious,8.4739,Oct-Mar
1461,Gingee Fort (Senji Fort),Tamil Nadu,Historical,7.6761,Oct-Mar
1462,Rajagiri Fort,Tamil Nadu,Historical,8.4509,Oct-Mar
1463,Krishnagiri Fort,Tamil Nadu,Historical,6.8112,Oct-Mar
1464,Venkataramana Temple,Tamil Nadu,Religious,8.4708,Oct-Mar
1465,Pichavaram Mangroves,Tamil Nadu,Nature,9.4991,Jul-Sep
1466,Chidambaram Nataraja Temple,Tamil Nadu,Religious,6.6355,Oct-Mar
1467,Annamalai University Museum,Tamil Nadu,Education,9.4321,Oct-Mar
1468,Poompuhar Beach,Tamil Nadu,Beach,7.7153,Mar-Jun
1469,Sarangapani Temple,Tamil Nadu,Religious,9.1117,Oct-Mar
1470,Kumbeshwara Temple,Tamil Nadu,Religious,8.8457,Oct-Mar
1471,Airavatesvara Temple,Tamil Nadu,Historical,8.1973,Oct-Mar
1472,Swamimalai Murugan Temple,Tamil Nadu,Religious,8.7134,Oct-Mar
1473,Uppiliappan Temple,Tamil Nadu,Religious,9.1351,Oct-Mar
1474,Mahamaham Tank,Tamil Nadu,Religious,7.707,Oct-Mar
1475,Gangaikonda Cholapuram,Tamil Nadu,Historical,7.4749,Oct-Mar
1476,Brihadeeswarar Temple,Tamil Nadu,Religious,8.5001,Oct-Mar
1477,Thanjavur Maratha Palace,Tamil Nadu,Historical,8.9224,Oct-Mar
1478,Saraswathi Mahal Library,Tamil Nadu,Education,8.7852,Oct-Mar
1479,Schwartz Church,Tamil Nadu,Religious,8.8922,Oct-Mar
1480,Sivaganga Park,Tamil Nadu,Nature,7.8017,Jul-Sep
1481,Manora Fort,Tamil Nadu,Historical,8.9524,Oct-Mar
1482,Tranquebar (Tharangambadi) Beach,Tamil Nadu,Beach,6.8522,Mar-Jun
1483,Fort Dansborg,Tamil Nadu,Historical,8.1295,Oct-Mar
1484,Velankanni Basilica,Tamil Nadu,Religious,6.5076,Oct-Mar
1485,Nagore Dargah,Tamil Nadu,Religious,7.4675,Oct-Mar
1486,Point Calimere Sanctuary,Tamil Nadu,Wildlife,7.5936,Nov-Feb
1487,Muthupet Mangroves,Tamil Nadu,Nature,7.683,Jul-Sep
1488,Tiruvarur Thyagaraja Temple,Tamil Nadu,Religious,8.584,Oct-Mar
1489,Rockfort Temple (Ucchi Pillayar),Tamil Nadu,Religious,7.6601,Oct-Mar
